Source,Target
1396530000000000000,1371360000000000000
872050000000000000,30325257
1524390000000000000,1527110000000000000
1367900000000000000,543483223
589496670,953560000000000000
589496670,50393960
1197890000000000000,2865557188
1297460000000000000,1262020000000000000
1297460000000000000,1046400000000000000
1218870000000000000,1345720000000000000
1176420000000000000,2901933816
1176420000000000000,992299000000000000
1496810190,525264466
1384750000000000000,1191420000000000000
1384750000000000000,991345000000000000
1384750000000000000,1384750000000000000
1384750000000000000,24671050
1384750000000000000,1431040000000000000
1368040000000000000,976415000000000000
1452280000000000000,1293500000000000000
1452280000000000000,819691000000000000
1452280000000000000,1028800000000000000
1452280000000000000,903209000000000000
1452280000000000000,1437700000000000000
897461000000000000,863624000000000000
897461000000000000,1463020000000000000
2578188186,1022030000000000000
1439450000000000000,863624000000000000
1439450000000000000,1463020000000000000
1415060000000000000,361289499
1415060000000000000,14883246
1415060000000000000,244647486
3640885575,499915839
2303603702,342955543
1429210000000000000,19721574
1363880000000000000,1491820000000000000
1363880000000000000,1484400000000000000
1363880000000000000,1598709350
1497530000000000000,1469240000000000000
1497530000000000000,1454450000000000000
1497530000000000000,1450520000000000000
4916786460,122984865
4916786460,1361730000000000000
936170000000000000,879134000000000000
14996958,1407370000000000000
14996958,63147492
1111940000000000000,20374262
1383240000000000000,1080770000000000000
1383240000000000000,1388180000000000000
1467380000000000000,1419580000000000000
1405910000000000000,10228272
1490480000000000000,10228272
3088684743,55028340
3088684743,48654080
1257300000000000000,361289499
1257300000000000000,12
1357040000000000000,1107740000000000000
1375960000000000000,357312062
734280888,538399586
734280888,2285235781
734280888,3259467336
734280888,1414971
2912172105,935990335
2912172105,404422077
2912172105,16555317
14985172,4849908027
1513820000000000000,1513820000000000000
1513820000000000000,1517110000000000000
1513820000000000000,1410970000000000000
85912183,499915839
129372864,30325257
1219760000000000000,2561073732
981234000000000000,1419580000000000000
981234000000000000,893112000000000000
1491030000000000000,1493570000000000000
4237030439,1384580000000000000
4237030439,375707743
2363682677,1087300000000000000
1359280000000000000,1258200000000000000
1359280000000000000,85628940
1351400000000000000,1345060000000000000
1351400000000000000,1512460000000000000
1351400000000000000,1464290000000000000
1254010000000000000,956690000000000000
1324860000000000000,970995000000000000
1431180000000000000,425248326
1392410000000000000,499915839
984614636,15923226
1513820000000000000,1419580000000000000
946070000000000000,1342580000000000000
1163870000000000000,1423530000000000000
804677000000000000,862700000000000000
1258113061,20374262
1510220000000000000,1081550000000000000
1510220000000000000,295218901
952080000000000000,1521940000000000000
952080000000000000,260836584
952080000000000000,907411000000000000
952080000000000000,56562803
1383210000000000000,893819000000000000
1383210000000000000,1083700000000000000
1519010000000000000,26538229
1519010000000000000,114060003
1189070000000000000,1249170000000000000
1443540000000000000,357312062
1233510000000000000,1395460000000000000
1458680000000000000,10228272
1276050000000000000,860976715
1394460000000000000,20736511
1394460000000000000,37601149
564020814,1416880000000000000
564020814,918805000000000000
4888851784,745825896
1305150000000000000,751194000000000000
548164391,1353380000000000000
14996958,843624000000000000
14996958,479331483
14996958,970995000000000000
1403610000000000000,1488220000000000000
1403610000000000000,1458960000000000000
1403610000000000000,1108930000000000000
6343292,2507432832
1466740000000000000,1474080000000000000
906079000000000000,975433000000000000
1338930000000000000,3041305312
1338930000000000000,1255970000000000000
951845000000000000,10228272
885553000000000000,906234000000000000
1611322939,361289499
1492610000000000000,1411150000000000000
1225300000000000000,513559960
2392898209,19721574
1514680000000000000,907411000000000000
1514680000000000000,357312062
2266273256,971597000000000000
1327280000000000000,18213426
1327280000000000000,468930263
1288480000000000000,863624000000000000
1288480000000000000,1463020000000000000
1521700000000000000,1341760000000000000
1521700000000000000,913302000000000000
1521700000000000000,1465550000000000000
1119470000000000000,1467970000000000000
933406000000000000,499915839
2251105062,1478121462
2251105062,305751928
2251105062,1435220000000000000
2251105062,1425000000000000000
2251105062,1255470000000000000
2251105062,1285670000000000000
2251105062,275896474
2251105062,1368360000000000000
2251105062,1107740000000000000
2251105062,1384600000000000000
2251105062,27843263
2251105062,15110581
2251105062,1292200000000000000
2251105062,1301220000000000000
2251105062,999368000000000000
2251105062,1465810000000000000
2251105062,1369970000000000000
2251105062,959915000000000000
2251105062,1178300000000000000
1517110000000000000,1513820000000000000
1517110000000000000,1410970000000000000
1517110000000000000,1513820000000000000
1517110000000000000,1419580000000000000
127409245,25757794
2573701993,525036979
2573701993,75228829
2573701993,47090195
953567000000000000,1302560000000000000
574690409,1487670000000000000
574690409,458526991
574690409,439482006
574690409,14338147
1088840000000000000,4824034215
1415700000000000000,863624000000000000
1415700000000000000,1463020000000000000
1037080000000000000,453473029
1462860000000000000,16807883
1515000000000000000,19380829
1274760000000000000,1107740000000000000
1274760000000000000,44196397
902973000000000000,1151050000000000000
1491820000000000000,1484400000000000000
1491820000000000000,1363880000000000000
1491820000000000000,1598709350
1194640000000000000,970995000000000000
386494696,770720000000000000
386494696,2207129125
1518620000000000000,143048958
732513000000000000,4560010461
1352170000000000000,142824715
1254470000000000000,31511692
1459850000000000000,1107960000000000000
924298000000000000,1489260000000000000
924298000000000000,849409000000000000
1424930000000000000,863624000000000000
1424930000000000000,1463020000000000000
1206870000000000000,978733000000000000
1412620000000000000,1515840000000000000
1412620000000000000,1496000000000000000
1412620000000000000,1280470000000000000
1412620000000000000,1419580000000000000
1457770000000000000,1387500000000000000
1129090000000000000,3404359714
1129090000000000000,1437410000000000000
1095360000000000000,3041305312
1507840000000000000,860812436
1402530000000000000,1309740000000000000
1392870000000000000,1458350000000000000
1392870000000000000,1437410000000000000
739249000000000000,1396290000000000000
739249000000000000,188369814
902973000000000000,181893151
1402790000000000000,1286280000000000000
1243740000000000000,937051000000000000
1243740000000000000,244647486
1243740000000000000,1388220000000000000
1243740000000000000,18481050
1484170000000000000,782946000000000000
1487260000000000000,14857739
1487260000000000000,26538229
1315620000000000000,1494340000000000000
1356300000000000000,1249880000000000000
1356300000000000000,137201551
217385312,462100509
217385312,1270704860
217385312,19685304
1396290000000000000,739249000000000000
1396290000000000000,188369814
1409860000000000000,1513750000000000000
28142525,326409722
28142525,1630600255
1093970000000000000,863624000000000000
1093970000000000000,1463020000000000000
992793000000000000,466823184
1494810000000000000,1518240000000000000
1494810000000000000,1031950000000000000
1288180000000000000,1372760000000000000
1288180000000000000,1411030000000000000
1374420000000000000,1456690000000000000
1374420000000000000,55329156
1516910000000000000,20736511
1521720000000000000,44196397
1521720000000000000,988808000000000000
3064461953,1383990000000000000
1067110000000000000,15842690
1067110000000000000,1131420000000000000
743408000000000000,64750573
743408000000000000,867781000000000000
743408000000000000,16664681
1484260000000000000,1425530000000000000
155813818,963767000000000000
1368970000000000000,752204982
1368970000000000000,3092541736
927298000000000000,1107960000000000000
1025860000000000000,1418990000000000000
1025860000000000000,18469669
1025860000000000000,244647486
1025860000000000000,1425530000000000000
4847979194,1222610000000000000
4847979194,1305600000000000000
4847979194,732548000000000000
1347700000000000000,36691434
561833042,18873970
1378330000000000000,44196397
1378330000000000000,783214
917150047,102456344
1474690000000000000,953560000000000000
1220790000000000000,10228272
1287350000000000000,1293710000000000000
1460740000000000000,84532640
912821000000000000,44817501
488862752,361289499
5608632,873536000000000000
144948091,14654494
2654148494,36413581
2654148494,1139940000000000000
2654148494,39156026
2654148494,20402945
2654148494,543483223
2690870580,44196397
752707585,18873970
752707585,1207260000000000000
4884446843,1331420000000000000
1464560000000000000,1525470000000000000
1464560000000000000,1520420000000000000
1464560000000000000,2842539981
1464560000000000000,1485540000000000000
1464560000000000000,237718996
1464560000000000000,1524750000000000000
1464560000000000000,1489570000000000000
1464560000000000000,1525200000000000000
1464560000000000000,1154470000000000000
1464560000000000000,1525450000000000000
1464560000000000000,1392110000000000000
1464560000000000000,1493020000000000000
1464560000000000000,1426970000000000000
1464560000000000000,1505970000000000000
1464560000000000000,1474440000000000000
1464560000000000000,1482110000000000000
1464560000000000000,1439650000000000000
1464560000000000000,1154470000000000000
1309840000000000000,1416000000000000000
1481290000000000000,361289499
1111940000000000000,23216714
943933000000000000,1141394647
1504690000000000000,1398690000000000000
1504690000000000000,1230630000000000000
1504690000000000000,23618940
1339320000000000000,1493750000000000000
1339320000000000000,1649128015
201830233,2207129125
913794000000000000,34713362
1455000000000000000,1387500000000000000
1296110000000000000,1510750000000000000
1296110000000000000,1257740000000000000
1296110000000000000,830101000000000000
1113100000000000000,4519193549
1504200000000000000,87021796
1232720000000000000,87479677
928525000000000000,451158591
928525000000000000,2577886615
452504546,1470900000000000000
1895087240,20736511
1172630000000000000,19062153
15579706,1442550000000000000
15579706,358545917
1471870000000000000,998063000000000000
1471870000000000000,818648000000000000
1366830000000000000,186552248
1507200000000000000,1130550000000000000
1507200000000000000,134758540
1507200000000000000,121291606
1507200000000000000,760854000000000000
1467270000000000000,361289499
1386170000000000000,170049408
1309910000000000000,1205460000000000000
1421590000000000000,759251
930869000000000000,1048010000000000000
1391090000000000000,899748000000000000
1448380000000000000,3349081
1448380000000000000,1106240000000000000
1519480000000000000,1469330000000000000
1519480000000000000,18469669
106670394,1447830000000000000
106670394,1434720000000000000
106670394,1323670000000000000
106670394,1370670000000000000
106670394,1869786811
106670394,2655680814
106670394,1466630000000000000
106670394,1514870000000000000
282686727,1366650000000000000
282686727,402181258
1380570000000000000,1453300000000000000
1380570000000000000,1372960000000000000
1495540000000000000,18469669
51439439,939852000000000000
51439439,2950230172
1031950000000000000,1267550000000000000
1031950000000000000,1420030000000000000
1031950000000000000,3624528435
1031950000000000000,93591128
1031950000000000000,1378870000000000000
1525910000000000000,406137670
1525910000000000000,1387500000000000000
144948091,1515070000000000000
144948091,1439970000000000000
144948091,288084232
18085282,1382230000000000000
1455530000000000000,1334190000000000000
4309331,1452640000000000000
4309331,1426970000000000000
1404980000000000000,41223126
978379000000000000,1096210000000000000
978379000000000000,824826000000000000
1371390000000000000,81951012
129121211,255883475
1420200000000000000,714244000000000000
1299860000000000000,2207129125
1299860000000000000,33584794
1392860000000000000,1408350000000000000
1191480000000000000,1107740000000000000
1291900000000000000,1217940000000000000
1291900000000000000,1227210000000000000
1291900000000000000,1229510000000000000
1283130000000000000,1415120000000000000
1262200000000000000,1262200000000000000
1524390000000000000,818591000000000000
1524390000000000000,284324740
1401420000000000000,1191420000000000000
1000310000000000000,1355240000000000000
1525910000000000000,1306980000000000000
155813818,2652239532
155813818,1382440000000000000
155813818,1461810000000000000
617206763,224251756
617206763,1566360846
617206763,543483223
1054905402,1353380000000000000
1450200000000000000,1446560000000000000
1450200000000000000,985956000000000000
1450200000000000000,1421720000000000000
1450200000000000000,63147492
1450200000000000000,50835297
884112000000000000,1395480000000000000
1494910000000000000,44196397
1499760000000000000,881895504
1447830000000000000,1323670000000000000
1447830000000000000,1370670000000000000
1447830000000000000,1869786811
1447830000000000000,2655680814
1447830000000000000,1466630000000000000
1447830000000000000,1514870000000000000
1447830000000000000,106670394
155813818,361289499
866219268,1508920000000000000
1139950000000000000,361289499
4876781824,1857970874
4876781824,1144190000000000000
4876781824,951432000000000000
4876781824,1523320000000000000
4876781824,4202224540
4876781824,817124000000000000
4876781824,1268756504
4876781824,956024672
4876781824,2530238970
4876781824,3234041135
4876781824,1320191064
327737756,924747000000000000
327737756,1364130000000000000
327737756,1374860000000000000
1430210000000000000,1338430000000000000
1430210000000000000,44196397
1466800000000000000,442017347
1466800000000000000,1323780000000000000
1466800000000000000,1404140000000000000
1466800000000000000,1384580000000000000
1466800000000000000,375707743
908691000000000000,1403510000000000000
1333960000000000000,935798000000000000
790198837,2439495535
930931000000000000,2151686839
1321210000000000000,700403000000000000
2430119160,936610000000000000
2430119160,978733000000000000
2430119160,1495750000000000000
818591000000000000,284324740
284091547,1425530000000000000
1332680000000000000,1244720000000000000
1332680000000000000,3086793485
636989494,132686462
636989494,1339350000000000000
636989494,1719268069
636989494,966610000000000000
63834343,1484950000000000000
63834343,1346030000000000000
63834343,1390200000000000000
967066000000000000,946214000000000000
23631574,954523928
23631574,1435220000000000000
1455990000000000000,72487669
1455990000000000000,2266273256
1311660000000000000,1151180000000000000
1425810000000000000,970995000000000000
1407370000000000000,1386850000000000000
1407370000000000000,63147492
93828267,939572000000000000
93828267,1027290000000000000
564430939,204816912
1399620000000000000,1331420000000000000
1480960000000000000,863624000000000000
1480960000000000000,1463020000000000000
1242720000000000000,1185120000000000000
1524130000000000000,574032254
1522570000000000000,958305000000000000
889835000000000000,361289499
1485920000000000000,361289499
284324740,818591000000000000
1268460000000000000,23618940
1268460000000000000,50393960
1473460000000000000,884112000000000000
1473460000000000000,1112600000000000000
3243771407,1181480000000000000
1312380000000000000,832273000000000000
1312380000000000000,1394760000000000000
1312380000000000000,56562803
256669854,79275814
4786018051,1233240000000000000
4786018051,1343060000000000000
1442670000000000000,53887085
1442670000000000000,1194984822
1453050000000000000,1258080000000000000
1462620000000000000,10228272
1453970000000000000,1397550000000000000
1453970000000000000,809599000000000000
1453970000000000000,1400780000000000000
1453970000000000000,1485510000000000000
1185660000000000000,1010521753
1185660000000000000,361289499
3407383750,21263333
973623000000000000,1481910000000000000
1113520000000000000,1649128015
1430210000000000000,1309740000000000000
228573467,66581785
1249170000000000000,44196397
902891000000000000,863624000000000000
902891000000000000,1463020000000000000
1482740000000000000,1445980000000000000
1260980000000000000,1482800000000000000
1260980000000000000,412833880
3017266529,814444000000000000
74290156,1929127454
74290156,1362060000000000000
1523680000000000000,1469330000000000000
1523680000000000000,833090184
1523680000000000000,361289499
1523680000000000000,12
1355180000000000000,468930263
1355180000000000000,171629596
345106738,117705468
345106738,471991616
1518550000000000000,904701000000000000
1438260000000000000,339061487
1483520000000000000,1477120000000000000
1586052450,946214000000000000
1484950000000000000,1416000000000000000
1425520000000000000,93408906
1285740000000000000,1313110000000000000
1285740000000000000,1471780000000000000
1111940000000000000,1494340000000000000
1000310000000000000,1053330000000000000
1484950000000000000,63834343
1484950000000000000,1346030000000000000
1484950000000000000,1390200000000000000
1449580000000000000,361289499
1077020000000000000,80233893
1445146952,1122550000000000000
1445146952,1331420000000000000
70464363,244647486
70464363,1388220000000000000
70464363,18481050
1421200000000000000,1504570000000000000
1421200000000000000,1346420000000000000
1421200000000000000,1498510000000000000
1421200000000000000,1433510000000000000
1421200000000000000,1434570000000000000
567332267,20831746
780517000000000000,726185000000000000
966561000000000000,234638601
1439380000000000000,1083360000000000000
1439380000000000000,19400611
1504570000000000000,1421200000000000000
1504570000000000000,1346420000000000000
1504570000000000000,1498510000000000000
1504570000000000000,1433510000000000000
946670000000000000,10228272
277870521,1344760000000000000
1398690000000000000,1504690000000000000
1398690000000000000,1230630000000000000
1398690000000000000,23618940
120536545,120536545
1453000000000000000,357312062
1453000000000000000,75014376
1453000000000000000,18524851
1396410000000000000,18938646
1513880000000000000,1369970000000000000
1378510000000000000,1340310000000000000
1436420000000000000,37896050
1436420000000000000,1093880000000000000
1436420000000000000,1249250000000000000
1436420000000000000,44196397
1448750000000000000,357312062
1394330000000000000,44196397
2890462752,713526000000000000
2911020911,949056000000000000
2911020911,896794000000000000
2911020911,2228960582
2911020911,1330970000000000000
360044825,3442221202
965676000000000000,2648357839
965676000000000000,282245814
965676000000000000,1499840000000000000
965676000000000000,253168011
1385380000000000000,234638601
1527720000000000000,1494420000000000000
1527720000000000000,361289499
875998000000000000,1476620000000000000
875998000000000000,14654494
875998000000000000,19062153
875998000000000000,20374262
875998000000000000,1468830000000000000
875998000000000000,1283150000000000000
875998000000000000,244647486
875998000000000000,14883246
875998000000000000,1273100000000000000
875998000000000000,1158640000000000000
875998000000000000,20736511
1204580000000000000,1506700000000000000
1204580000000000000,1355090000000000000
1204580000000000000,1496440000000000000
1204580000000000000,1481760000000000000
1204580000000000000,1516160000000000000
105225565,361289499
924298000000000000,900508000000000000
328078476,902927000000000000
328078476,877808000000000000
328078476,44196397
328078476,295218901
1506760000000000000,361289499
276611868,1334300000000000000
276611868,1100130000000000000
276611868,961764000000000000
276611868,52299954
276611868,9484732
1527720000000000000,1329330000000000000
1431960000000000000,44196397
1358580000000000000,889273682
1482800000000000000,1260980000000000000
1482800000000000000,412833880
1446560000000000000,1450200000000000000
1446560000000000000,985956000000000000
1446560000000000000,1421720000000000000
1446560000000000000,63147492
1446560000000000000,50835297
493494859,2778175411
1527720000000000000,1251600000000000000
806429000000000000,978733000000000000
928389000000000000,1293500000000000000
928389000000000000,499915839
710743000000000000,1232010000000000000
1489360000000000000,1267550000000000000
1455660000000000000,1291240000000000000
1455630000000000000,1204580000000000000
1455630000000000000,1355090000000000000
1455630000000000000,1481760000000000000
1455630000000000000,1516160000000000000
1468640000000000000,395978320
1468640000000000000,702585281
1465760000000000000,18782519
1465760000000000000,1158640000000000000
1362070000000000000,1225160000000000000
1362070000000000000,4849908027
550710657,11211542
550710657,1210952893
1467190000000000000,1353380000000000000
1433810000000000000,1033000000000000000
735014000000000000,983993000000000000
1209810000000000000,1024970000000000000
23777409,1073560000000000000
770306408,625236091
1262720000000000000,1437360000000000000
19109841,100380220
19109841,3127364586
19109841,3241160035
19109841,36735649
417020430,1353380000000000000
1454790000000000000,42794905
1438600000000000000,910110000000000000
14783553,39257839
2173907682,534493783
295276340,1291730000000000000
295276340,44196397
1423950000000000000,911716000000000000
1024100000000000000,1435650000000000000
1512310000000000000,1441260000000000000
1512310000000000000,1415160000000000000
1512310000000000000,1520470000000000000
1252490000000000000,1487230000000000000
1252490000000000000,875498000000000000
928389000000000000,1215680000000000000
928389000000000000,19062023
1324140000000000000,1222840000000000000
1138160000000000000,3402857428
939852000000000000,51439439
2307545300,250212097
2307545300,1246860000000000000
1241680000000000000,19775936
1280660000000000000,1258520000000000000
1429400000000000000,1457000000000000000
1429400000000000000,1457030000000000000
1429400000000000000,1456970000000000000
1429400000000000000,1457020000000000000
1429400000000000000,1457010000000000000
1527720000000000000,1003380000000000000
1519630000000000000,1202500000000000000
88285711,974679000000000000
88285711,1374430000000000000
88285711,905111000000000000
88285711,1279390000000000000
88285711,4210409523
88285711,1339350000000000000
88285711,1518300000000000000
88285711,1345530000000000000
88285711,1248700000000000000
88285711,1397310000000000000
88285711,928390000000000000
88285711,634680682
88285711,966610000000000000
88285711,881895504
88285711,364784696
88285711,80820758
88285711,1490710000000000000
789181000000000000,3248427713
2240290547,1287710000000000000
386237277,983268000000000000
386237277,361983005
386237277,532997156
386237277,3260096383
386237277,986727000000000000
1437470000000000000,1425530000000000000
1343430000000000000,468930263
1527720000000000000,767551000000000000
30970838,871624000000000000
2851154184,1364670000000000000
389778359,14427663
389778359,1328820000000000000
1239310000000000000,1338070000000000000
2240968456,1404980000000000000
2240968456,1348070000000000000
2240968456,14298769
1508680000000000000,1384680000000000000
1508680000000000000,199872043
1508680000000000000,817818000000000000
1508680000000000000,20562637
101965027,837048000000000000
1500710000000000000,1383740000000000000
1500710000000000000,254515782
247763466,2485052352
247763466,51439439
1521180000000000000,847857000000000000
1521180000000000000,989913000000000000
1521180000000000000,15506669
1007381922,4737298521
1495750000000000000,1160220000000000000
1245380000000000000,1267550000000000000
1245380000000000000,1374450000000000000
1245380000000000000,1420030000000000000
1245380000000000000,3624528435
1245380000000000000,93591128
1245380000000000000,1378870000000000000
1245380000000000000,1031950000000000000
363120509,280303857
363120509,1248380000000000000
363120509,972891000000000000
586899321,306157036
586899321,721640000000000000
586899321,20052899
1500730000000000000,2463559274
1500730000000000000,1460560000000000000
2831977941,44196397
3627156434,304177743
3627156434,26004770
3627156434,2494473072
923461676,14789070
923461676,1331420000000000000
923461676,1428960000000000000
923461676,1493230000000000000
923461676,1491290000000000000
923461676,1407060000000000000
42590499,138365095
101477833,33262157
2409402703,1025230000000000000
16290673,361289499
875998000000000000,361289499
25757794,109913253
1371110000000000000,1105090000000000000
1371110000000000000,502225740
1495870000000000000,1437360000000000000
1395780000000000000,1357680000000000000
1395780000000000000,12
949053000000000000,937371000000000000
949053000000000000,2485127817
949053000000000000,858413408
949053000000000000,3306210644
949053000000000000,44196397
1459490000000000000,244647486
1459490000000000000,970995000000000000
1459490000000000000,271578681
63486335,1373551992
63486335,126136764
1527010000000000000,1245750000000000000
111407893,14923571
111407893,246911146
1501640000000000000,1418990000000000000
1501640000000000000,18469669
1501640000000000000,244647486
1501640000000000000,1425530000000000000
17605441,1238510000000000000
1175520000000000000,2295235542
1175520000000000000,1402279867
1175520000000000000,1381640000000000000
895143000000000000,1682033492
895143000000000000,730519000000000000
895143000000000000,26061631
1248140000000000000,312218973
1248140000000000000,21779975
1334350000000000000,1477400000000000000
1334350000000000000,1437050000000000000
1334350000000000000,1233650000000000000
1464990000000000000,1510770000000000000
1400410000000000000,1271370000000000000
1400410000000000000,1520950000000000000
1382270000000000000,918805000000000000
1382270000000000000,244647486
701819000000000000,247857712
1478840000000000000,51241574
139057352,50393960
139057352,361289499
912690000000000000,767551000000000000
912690000000000000,1387500000000000000
204816912,938523000000000000
4392384941,115443433
1390050000000000000,1391820000000000000
1390050000000000000,1253630000000000000
1390050000000000000,944466000000000000
1390050000000000000,567397437
1225160000000000000,1362070000000000000
1225160000000000000,4849908027
1280020000000000000,357317524
1280020000000000000,877357000000000000
1481230000000000000,970995000000000000
945081000000000000,146008010
117188979,255883475
2989295320,122952554
2989295320,1282898804
961001000000000000,20736511
1383900000000000000,2307190704
878562000000000000,806569000000000000
1456590000000000000,84687089
3460030275,168296027
1474690000000000000,69416519
1320450000000000000,1429840000000000000
1320450000000000000,271074952
1312720000000000000,361289499
63834343,50090697
1522120000000000000,863624000000000000
1522120000000000000,1463020000000000000
954719562,1435220000000000000
1345530000000000000,1507710000000000000
1345530000000000000,357312062
1345530000000000000,808414
1345530000000000000,988166000000000000
1345530000000000000,953285000000000000
1345530000000000000,105009637
1626207198,543483223
99248798,1475050000000000000
1245690000000000000,904701000000000000
1254470000000000000,54307047
1254470000000000000,21263333
1254470000000000000,19132398
1254470000000000000,43763
1254470000000000000,1027290000000000000
1254470000000000000,14394300
1254470000000000000,2298103730
1254470000000000000,1204520000000000000
1441260000000000000,3105143083
1441260000000000000,965651000000000000
1441260000000000000,538399586
1441260000000000000,44196397
1321210000000000000,955165000000000000
1321210000000000000,1280180000000000000
1328800000000000000,1331420000000000000
1255820000000000000,941688000000000000
1255820000000000000,1289910000000000000
1334300000000000000,961764000000000000
1334300000000000000,1100130000000000000
1334300000000000000,276611868
1334300000000000000,52299954
1334300000000000000,9484732
2451163865,56562803
1404720000000000000,1333467482
1524870000000000000,1444990000000000000
1518830000000000000,863624000000000000
1518830000000000000,1463020000000000000
1342950000000000000,3292982985
1248810000000000000,1380240000000000000
1248810000000000000,1077603482
3231942442,988268886
3231942442,73195622
3231942442,2677788613
3231942442,1337970000000000000
1356970000000000000,10228272
1380240000000000000,1431330000000000000
1321400000000000000,1251550000000000000
1321400000000000000,1290280000000000000
3065911017,30325257
1393250000000000000,4816682313
147870082,1370470000000000000
1404350000000000000,3696215239
1468820000000000000,58487473
1468820000000000000,357317524
1481870000000000000,933113000000000000
58800236,1228329511
58800236,20884310
58800236,343628608
58800236,15764581
58800236,1429180000000000000
58800236,1422900000000000000
58800236,745758000000000000
58800236,1425120000000000000
58800236,1441060000000000000
1261120000000000000,1101140000000000000
1261120000000000000,1437410000000000000
1196130000000000000,20402945
1525800000000000000,3348620776
168296027,3460030275
1487290000000000000,26426042
1487290000000000000,361289499
1261120000000000000,1142450000000000000
1017540000000000000,361289499
1261120000000000000,1466420000000000000
1387690000000000000,3027970893
1420450000000000000,157647707
3067728073,1370980000000000000
3067728073,221713106
1370970000000000000,14896562
1363480000000000000,1106240000000000000
1517770000000000000,863624000000000000
1517770000000000000,1463020000000000000
1500250000000000000,1377120000000000000
1427670000000000000,534493783
1358780000000000000,1505950000000000000
1358780000000000000,1431830000000000000
1358780000000000000,1281440000000000000
1358780000000000000,1495390000000000000
1493200000000000000,1431600000000000000
1509650000000000000,14654494
1509650000000000000,109404961
849932000000000000,1437360000000000000
965983000000000000,470208090
965983000000000000,1417850000000000000
1058390000000000000,10228272
864934538,1291240000000000000
150823766,1387500000000000000
150823766,2178892284
874240188,945791000000000000
138575141,1306490000000000000
138575141,1645409810
1455650000000000000,3133247267
4889997416,10228272
1237640000000000000,1107740000000000000
1607781403,1360450000000000000
1607781403,900437000000000000
371074938,361289499
818591000000000000,761173000000000000
1362530000000000000,361289499
1362530000000000000,3218692340
1517760000000000000,863624000000000000
1517760000000000000,1463020000000000000
1626207198,1494340000000000000
232033235,911716000000000000
1524820000000000000,978733000000000000
1503510000000000000,428333
1524370000000000000,155357449
1524370000000000000,970995000000000000
1394460000000000000,285636352
1486490000000000000,1205460000000000000
1501860000000000000,361289499
32732581,1419200000000000000
1724624598,34732474
1446190000000000000,3065996027
2545427535,44196397
825034000000000000,1060040000000000000
1362070000000000000,482367111
1427480000000000000,1055810000000000000
41592913,361289499
14996958,1425530000000000000
1434960000000000000,30064028
1434960000000000000,1198440000000000000
1434960000000000000,1338070000000000000
1497940000000000000,1527670000000000000
1392950000000000000,1530033576
1392950000000000000,1243470000000000000
1424350000000000000,244647486
1424350000000000000,1388220000000000000
1424350000000000000,18481050
1480020000000000000,1291240000000000000
1445310000000000000,1022030000000000000
1121610000000000000,215302042
1121610000000000000,1331820000000000000
1121610000000000000,932271000000000000
909788000000000000,916396000000000000
1373551992,126136764
1477120000000000000,69416519
1466250000000000000,1207400000000000000
1466250000000000000,340796800
1466250000000000000,4441279246
1466250000000000000,947955000000000000
1453890000000000000,1496630000000000000
1453890000000000000,302505363
1453890000000000000,1136820000000000000
1469610000000000000,1461790000000000000
1267120000000000000,1231010000000000000
1267120000000000000,1463920000000000000
1267120000000000000,917448000000000000
1267120000000000000,9299612
1530352818,2370355171
171747252,2373203378
1387780000000000000,464207150
1449580000000000000,4774775414
521415163,52409011
58833476,19721574
58833476,64844802
3311167360,4822585378
1434530000000000000,1322930000000000000
67536070,25029495
1310660000000000000,769540000000000000
1310660000000000000,1386600000000000000
1310660000000000000,1424290000000000000
1310660000000000000,913302000000000000
1394840000000000000,56562803
1434570000000000000,1504570000000000000
1434570000000000000,1421200000000000000
1434570000000000000,1346420000000000000
1434570000000000000,1498510000000000000
1434570000000000000,1433510000000000000
1253120000000000000,1453690000000000000
547177514,918123000000000000
1320340000000000000,426521411
1320340000000000000,881895504
42502069,42502069
341136712,244647486
341136712,1388220000000000000
341136712,18481050
44678301,244647486
1437400000000000000,27092508
975002000000000000,237857249
1070390000000000000,553504113
1070390000000000000,1636819032
1070390000000000000,2370355171
1070390000000000000,1392440000000000000
101145953,428331106
1254770000000000000,361289499
1279910000000000000,357312062
1279910000000000000,361289499
1350150000000000000,10228272
2818081640,1525260000000000000
1431000000000000000,117020219
1431000000000000000,4500105313
1433780000000000000,950440000000000000
390470137,18286139
1484240000000000000,2200360908
943440000000000000,832758000000000000
943440000000000000,21786618
1527400000000000000,1515720000000000000
3501337872,468930263
1448780000000000000,3285797414
1472760000000000000,494658019
1472760000000000000,15976705
1276370000000000000,244647486
1482760000000000000,852260000000000000
1482760000000000000,44196397
1482760000000000000,1176430000000000000
1482760000000000000,27002217
1482760000000000000,1339835893
1482760000000000000,783214
1203740000000000000,373457750
353661408,862700000000000000
2831977941,93603181
1434820000000000000,863624000000000000
1434820000000000000,1463020000000000000
18663704,15164565
1368730000000000000,215873824
1368730000000000000,1464630000000000000
1368730000000000000,1278190000000000000
1368730000000000000,63147492
1336380000000000000,1246160000000000000
895683000000000000,1445420000000000000
895683000000000000,1512840000000000000
895683000000000000,1482390000000000000
895683000000000000,1448590000000000000
895683000000000000,1486630000000000000
895683000000000000,1498680000000000000
895683000000000000,1526900000000000000
1380106436,2260407860
1380106436,278517468
1365370000000000000,20374262
1365370000000000000,19062153
1365370000000000000,304909941
1365370000000000000,2062801
1365370000000000000,289055606
1505360000000000000,63370355
